url,location,check_in,check_out,adults,children,rooms,id,title,address,city,review_score,review_count,image,final_price,original_price,currency,tax_description,nb_livingrooms,nb_kitchens,nb_bedrooms,nb_all_beds,full_location,no_prepayment,free_cancellation,property_sustainability
"https://www.booking.com/hotel/us/hilton-garden-inn-orlando-airport.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"29755","Hilton Garden Inn Orlando Airport","7300 Augusta National Drive","Orlando (Florida)",7.7,"173","https://cf.bstatic.com/xdata/images/hotel/square240/596872773.jpg?k=b334229964689cc07abd5ba8c1c136507ac46e33c240d80be8d18913dd8bce72&o=",1346,1346,"USD","",0,0,0,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""7 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":[""436"",""439"",""440"",""443"",""445"",""446"",""448"",""489"",""494"",""495"",""496"",""502"",""505""],""is_sustainable"":true,""level_id"":""C""}"
"https://www.booking.com/hotel/us/hilton-garden-inn-apopka-city-center-fl.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"6408455","Hilton Garden Inn Apopka City Center, Fl","580 E. Main Street","Apopka",9,"294","https://cf.bstatic.com/xdata/images/hotel/square600/484611465.jpg?k=33b20a7adfb00af336882b26dc00a53fb1193261dd703b085f9c27d50a406c67&o=",1573,1573,"USD","",0,0,0,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""11.8 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":[""436"",""444"",""445"",""446""],""is_sustainable"":true,""level_id"":""C""}"
"https://www.booking.com/hotel/us/1-bed-apt-next-to-vineland-premium-outlets-hs307.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9940753","1 BR Apartment 3 Miles from Disney Springs HS307","8303 Palm Pkwy, Unit #307","Orlando",8.2,"9","https://cf.bstatic.com/xdata/images/hotel/square600/454498330.jpg?k=f09654529db37ca58c19243e0e93bacdae5b4661b0d5ec45135ccc890f094ffb&o=",1031,1289,"USD","",1,1,1,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Lake Buena Vista, Orlando"",""main_distance"":""12.3 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/summer-bay-resort.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"57781","Summer Bay Orlando by Exploria Resorts","17805 US Highway 192 West","Clermont (Florida)",8.4,"2336","https://cf.bstatic.com/xdata/images/hotel/square600/503138756.jpg?k=ca4eb4538f360cdc6174c26897d93df1132e2602c852ac0169fa3127f8837b76&o=",979,1305,"USD","",0,0,0,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""21.3 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/budget-motel-orlando.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"2423103","Budget Motel","1647 South Orange Blossom Trail","Orlando",3.9,"26","https://cf.bstatic.com/xdata/images/hotel/square600/100566228.webp?k=f242a44b21d9e4ee93005a54c508b9257c54d4428066387f580e9831f0244ca0&o=",1002,1179,"USD","",0,0,0,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""1.1 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/hampton-inn-suites-orlando-apopka.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"191480","Hampton Inn & Suites Orlando-Apopka","321 South Lake Cortez Drive","Apopka (Florida)",8.7,"323","https://cf.bstatic.com/xdata/images/hotel/square240/485523360.webp?k=f7e7ad183a260c3964cf35840ef1e44c7ba45cb1bd38d148c949f60f820aa29d&o=",1762,1762,"USD","",0,0,0,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""10.7 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":[""182"",""435"",""436"",""439"",""445"",""448"",""489"",""494"",""502"",""506""],""is_sustainable"":true,""level_id"":""C""}"
"https://www.booking.com/hotel/us/close-to-disney-apartment-pool-hot-tub.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"13098371","Close to Disney Apartment - Pool & Hot Tub","Canada Avenue 7601","Orlando",4,"1","https://cf.bstatic.com/xdata/images/hotel/square240/614003300.webp?k=a56df81bfcd4db41a59840a26438cb3436af42bf05a42c05800fceec4f01f4a9&o=",909,909,"USD","",0,1,0,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""International Drive, Orlando"",""main_distance"":""7.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/bright-2br-condo-with-pool-and-hot-tub-near-disney.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"8300847","Bright 2BR Condo with Pool and Hot tub - near Disney!","","Winter Garden",8.2,"24","https://cf.bstatic.com/xdata/images/hotel/square240/556147060.webp?k=cf0db053bad630a361e3bb6a7f57d0eb10e28736aa0856f0c16369546dc93b65&o=",1572,1572,"USD","",0,1,2,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""20 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/the-fountains.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"188258","Bluegreen Vacations The Fountains, Ascend Resort Collection","12400 South International Drive","Orlando (Florida)",8.6,"714","https://cf.bstatic.com/xdata/images/hotel/square600/616835028.jpg?k=13cdbefbdd8b15b44bcc5cf2a0d950400b0ab26201e93fe12e25c6b2cdde9573&o=",3181,3181,"USD","",1,0,2,4,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Sea World Orlando Area, Orlando"",""main_distance"":""11.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""436"",""439"",""440"",""443"",""445"",""448"",""489"",""491"",""492""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/new-listing-beautiful-vacation-condo-3018-orlando.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12576427","New Listing Beautiful Vacation Condo - 3018","","Orlando",10,"1","https://cf.bstatic.com/xdata/images/hotel/square240/585798551.webp?k=7deb60f8330b2fda78fa9885570d122cf26aa870b218ee57e0703e8a6c17df31&o=",2099,2099,"USD","",0,1,3,4,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Universal Orlando Resort Area, Orlando"",""main_distance"":""8.5 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""182""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/lush-green-retreat-10-min-to-parks-pets-allowed.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10868720","Complete Lush Green Apartment 10 Min to Parks Pets Allowed, Resort-Style Amenities","14533 Star Water Road","Bay Lake",9.7,"9","https://cf.bstatic.com/xdata/images/hotel/square600/540375456.webp?k=e4e94ed686c602b884f600c5f8268b8e955460f1ce6eec568642240eb3f7f1b2&o=",1375,1375,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""18.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""182""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/huge-pool-sunrise-stunning-views-near-disney-409.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10643529","Huge Pool, Sunrise, Stunning views near Disney,409","13415 Blue Heron Beach Drive 409","Orlando",9,"2","https://cf.bstatic.com/xdata/images/hotel/square240/486365285.webp?k=ec8ad5b01426bd14473aab3a2ba68f9f90d394967a55aa500e707418cb202dc5&o=",2220,2220,"USD","",0,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Lake Buena Vista, Orlando"",""main_distance"":""13.5 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/2br-queen-bed-condo-hot-tub-pool-near-disney.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10852846","2BR Queen bed Condo - Hot Tub Pool - Near Disney","Avalon Road 14200","Winter Garden",9.1,"7","https://cf.bstatic.com/xdata/images/hotel/square240/560075896.jpg?k=29bdf07dc64d3077286688780d08ac198d9ec0216557cc1385ab9cdbdc516892&o=",1587,1587,"USD","",0,1,2,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""20 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/room-in-residential-home.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10846822","room in residential home","8537 Acoma Drive","Orlando",10,"1","https://cf.bstatic.com/xdata/images/hotel/square600/495907857.jpg?k=6f9887002f41999758129d58e6771ac6223c3d89d7e3f3ffaf81c9a930a4e241&o=",536,631,"USD","",0,0,0,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""7.3 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/studio-near-universal.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11404966","Studio near Universal","7326 Lake Floy Circle","Orlando",10,"1","",563,563,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""6.9 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/near-to-disney-waterslideskids-splash.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12115566","Resort 3bd Splashwater Slides Disneyrelax","2774 Almaton Loop","Kissimmee",9,"1","https://cf.bstatic.com/xdata/images/hotel/square240/574473866.webp?k=13a9981e1543a5da16b2d685b6309a4d3e19712fe78f9e5df292d0faffa15809&o=",1452,1452,"USD","",0,1,3,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Celebration, Orlando"",""main_distance"":""19.4 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/hampton-inn-orlando.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"391758","Hampton Inn & Suites Orlando Airport at Gateway Village","5460 Gateway Village Circle","Orlando (Florida)",8.8,"1676","https://cf.bstatic.com/xdata/images/hotel/square240/484661309.webp?k=c90c5b203a8d8fc2ec25db005289ef990437fc72c8044168f0599ba049230c05&o=",1344,1344,"USD","",0,0,0,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""7 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":[""435"",""436"",""439"",""445"",""448"",""489"",""494"",""496"",""500"",""502"",""505""],""is_sustainable"":true,""level_id"":""C""}"
"https://www.booking.com/hotel/us/modern-2-queen-beds-suite-near-disney.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"13098268","Modern 2 Queen Beds Suite - Near Disney","Canada Avenue 7601","Orlando",0,"","https://cf.bstatic.com/xdata/images/hotel/square600/613999377.webp?k=5070a455dd709e64414e5a9760f1e9dcbd633150dcce7b2dd4c5e5327f70b322&o=",973,973,"USD","",1,1,1,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""International Drive, Orlando"",""main_distance"":""7.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/vista-cay-luxury-3-bedroom-townhouse-3105.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"5662999","Vista Cay Luxury 3 bedroom Townhouse (#3105)","4845 Tidecrest Avenue 141","Orlando",8.3,"18","https://cf.bstatic.com/xdata/images/hotel/square600/221515520.jpg?k=7b6df9827afe987ac4af30dbadce5bd0c0e9cbbd8e73c8d31f3303110fec0e93&o=",2339,2339,"USD","",1,1,3,4,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Universal Orlando Resort Area, Orlando"",""main_distance"":""8.2 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""182"",""436""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/orlando-venice-tiny-house.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"2684881","Orlando Lakefront Tiny Houses","3405 N Orange Blossom Trail,  Orlando, FL 32804, USA","Orlando",8.8,"150","https://cf.bstatic.com/xdata/images/hotel/square600/413830906.webp?k=13e21176837383b7ac7cd36c8518ad8c41d43509abac47790757f360cdfe37b6&o=",1287,1287,"USD","",1,1,1,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""3.5 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""435"",""439"",""440"",""441"",""442"",""443"",""446"",""448"",""492"",""495""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/orlando-airport-at-gateway-village.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"427918","Homewood Suites by Hilton Orlando Airport","5425 Gateway Village Circle","Orlando (Florida)",8.3,"235","https://cf.bstatic.com/xdata/images/hotel/square240/484357609.webp?k=5af80e74b72ff732bb84866477c6685587ac76db7f3750cd44b0c6a725d20aa9&o=",1251,1251,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""6.9 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436"",""439"",""445"",""446"",""448"",""494"",""495"",""496""],""is_sustainable"":true,""level_id"":""C""}"
"https://www.booking.com/hotel/us/cozy-2br-condo-private-balcony-near-disney.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10211300","Cozy 2BR Condo - Private Balcony - Near Disney","Avalon Road 14200","Winter Garden",9.1,"20","https://cf.bstatic.com/xdata/images/hotel/square600/587763564.webp?k=65c8edf7452bc471b058296e219dc8a99fc0844b639df10fe0bfa3d3aa50c803&o=",1907,1907,"USD","",0,1,2,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""20 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/1807-big-heated-pool-sunrise-lake-disney-views.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11485678","#1807 Big Heated Pool, Sunrise, Lake, Disney views","13427 Blue Heron Beach Drive 1807","Orlando",7,"1","https://cf.bstatic.com/xdata/images/hotel/square600/525398636.webp?k=51c83eb902ad7d1dc4ebf10f06a8e95da29ca13d9f9ee64892a49050817de073&o=",2775,2775,"USD","",1,1,3,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Lake Buena Vista, Orlando"",""main_distance"":""13.6 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""436"",""439"",""440"",""441"",""442"",""443"",""448"",""492"",""502""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/windsor-dream-kissimmee1.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9235014","Windsor Dream - 6 bedroom resort pool home","2620 Daulby Street","Kissimmee",7.6,"5","https://cf.bstatic.com/xdata/images/hotel/square240/406758535.jpg?k=160f70e35e234636521c0a5e66c5f3135d6290eb8450bcd24967575445b3f61d&o=",2293,2293,"USD","",1,1,6,8,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Celebration, Orlando"",""main_distance"":""19.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""492""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/the-point-and-suites-orlando.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10470749","Amazing 1 Bedroom Resort 2 miles from Universal","7389 Universal Blvd, Apartment 309","Orlando",9.4,"10","https://cf.bstatic.com/xdata/images/hotel/square600/478616854.webp?k=b0be017ceb8b41013f73f4873f930259da5c818972208474e4555862b37a80b8&o=",1329,1329,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""International Drive, Orlando"",""main_distance"":""7.3 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/condo-close-to-universal-studios-pool-hot-tub.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11744340","Condo Close to Universal Studios - Pool Hot Tub","Canada Avenue 7601","Orlando",6.2,"4","https://cf.bstatic.com/xdata/images/hotel/square240/537862721.jpg?k=54c43dc6ad41092faf563ae291b9a3f3885cef0128cb0b6e25027544e6c238db&o=",809,809,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""International Drive, Orlando"",""main_distance"":""7.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/grand-beach-resort.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"58047","Hilton Vacation Club Grand Beach Orlando","8317 Lake Bryan Beach Boulevard","Lake Buena Vista (Florida)",9.1,"764","https://cf.bstatic.com/xdata/images/hotel/square600/266509301.webp?k=82716d2b6c204d1a67e948725d7f13374344d4c0a093518eacefbdedab5a6bf6&o=",1684,1684,"USD","",1,0,3,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Lake Buena Vista, Orlando"",""main_distance"":""13.8 miles from downtown"",""nearby_beach_names"":[]}",true,true,"{""facilities"":[""435"",""436"",""445"",""446"",""489"",""490"",""492"",""495"",""497"",""499"",""502"",""505"",""506""],""is_sustainable"":true,""level_id"":""L1""}"
"https://www.booking.com/hotel/us/vista-cay-resort-821-by-shine-villas.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9069587","Vista Cay Resort, Next To Universal 821","","Orlando",6,"1","https://cf.bstatic.com/xdata/images/hotel/square240/616511845.webp?k=42ac3fe4b55062ed28545416e95b0477b6da8c6826bdadcd29e52a099ab9a1ed&o=",1595,1595,"USD","",0,1,3,4,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""International Drive, Orlando"",""main_distance"":""8.3 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/new-awesome-dream-house-5-min-to-disney.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10747030","NEW awesome dream house, 5 Min to Disney","7597 Sunny Dreams Lane","Kissimmee",9.4,"11","https://cf.bstatic.com/xdata/images/hotel/square240/491336364.jpg?k=9913ce5de6ce19ebac410ab50246836b6bb5cc7e5b25581fc155f2565e730f9b&o=",2530,2530,"USD","",0,1,4,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Celebration, Orlando"",""main_distance"":""19.2 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""182""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/relaxing-3br-near-disney-pool-and-hot-tub.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"8316937","-Relaxing 3BR Near Disney - Pool and Hot Tub!","","Winter Garden",8.1,"27","https://cf.bstatic.com/xdata/images/hotel/square240/556146677.webp?k=f564efbfb2d6488d208a43ae5e6f0e03bcdbb2a810ca1f20536cd04d08dfd668&o=",1766,1766,"USD","",0,1,3,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""20 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/3br-condo-near-disney-balcony-pool-hot-tub.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10792111","3BR Condo - Near Disney Balcony Pool Hot tub","Avalon Road 14200","Winter Garden",8.8,"25","https://cf.bstatic.com/xdata/images/hotel/square240/556131775.webp?k=3ef3f01329b56204ec2e827626b80a743ee01579e10ac89c0067b8e66512640f&o=",2017,2017,"USD","",0,1,3,4,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""20 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/ariel-pool-home-with-spa-game-room-10-mi-to-disney.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"8266419","Ariel Private Pool Home Wspa","","Clermont",9.1,"43","https://cf.bstatic.com/xdata/images/hotel/square240/381964133.webp?k=c8f685b56560448a7140e1df4aa052c82919fbb91c12e0eef6ea71bb2fdfd5ec&o=",1969,2462,"USD","",2,1,4,7,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Orlando"",""main_distance"":""21.2 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/us/evermore-resort-orlando.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Orlando","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"8417287","Evermore Orlando Resort","1 North Jacaranda Street","Orlando",9.3,"90","https://cf.bstatic.com/xdata/images/hotel/square600/521844432.webp?k=8284b84d6217d9a29b71307335d05dccc4fdf766c6c2437a9aab2bead27c5a0f&o=",2701,2701,"USD","",1,0,2,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""Lake Buena Vista, Orlando"",""main_distance"":""12.5 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""182"",""500""],""is_sustainable"":false,""level_id"":""L0""}"
